10.1016/j.dib.2016.06.040,"Kontopodis, Evangelos",4,4,0
10.1016/j.dib.2016.06.040,"Fthenakis, George C.",5,5,0
10.1016/j.dib.2016.06.040,"Arsenos, George",6,6,0
10.1016/j.dib.2016.06.040,"Karkabounas, Spyridon Ch.",7,7,0
10.1016/j.dib.2016.06.040,"Tzora, Athina",8,8,0
10.1016/j.dib.2016.06.040,"Tsangaris, George Th.",9,9,0
10.1016/j.dib.2016.06.040,"Skoufos, Ioannis",10,18,8
10.1016/j.dib.2016.06.038,"Anagnostopoulos, Athanasios K.",1,1,0
10.1016/j.dib.2016.06.038,"Katsafadou, Angeliki I.",2,2,0
10.1016/j.dib.2016.06.038,"Pierros, Vasileios",3,3,0
10.1016/j.dib.2016.06.038,"Kontopodis, Evangelos",4,4,0
10.1016/j.dib.2016.06.038,"Fthenakis, George C.",5,5,0
10.1016/j.dib.2016.06.038,"Arsenos, George",6,6,0
10.1016/j.dib.2016.06.038,"Karkabounas, Spyridon Ch.",7,7,0
10.1016/j.dib.2016.06.038,"Tzora, Athina",8,8,0
10.1016/j.dib.2016.06.038,"Tsangaris, George Th.",9,9,0
10.1016/j.dib.2016.06.038,"Skoufos, Ioannis",10,18,8
10.1016/j.dib.2020.105694,"Giordano, Mario",1,1,0
10.1016/j.dib.2020.105694,"Santoro, Giuseppe",2,2,0
10.1016/j.dib.2020.105694,"Agnoletti, Gabriella",3,3,0
10.1016/j.dib.2020.105694,"Carminati, Mario",4,4,0
10.1016/j.dib.2020.105694,"Donti, Andrea",5,5,0
10.1016/j.dib.2020.105694,"Guccione, Paolo",6,6,0
10.1016/j.dib.2020.105694,"Marasini, Maurizio",7,7,0
10.1016/j.dib.2020.105694,"Milanesi, Ornella",8,8,0
10.1016/j.dib.2020.105694,"Cheli, Martino",9,10,1
10.1016/j.dib.2020.105694,"Formigari, Roberto",10,11,1
10.1016/j.dib.2020.105694,"Gaio, Gianpiero",11,12,1
10.1016/j.dib.2020.105694,"Giugno, Luca",12,13,1
10.1016/j.dib.2020.105694,"Lunardini, Alessia",13,14,1
10.1016/j.dib.2020.105694,"Pepino, Carlotta",14,15,1
10.1016/j.dib.2020.105694,"Russo, Maria Giovanna",15,17,2
10.1016/j.dib.2020.105694,"Spadoni, Isabella",16,16,0
10.1016/j.dib.2020.105694,"Castaldi, Biagio",17,9,-8
10.1016/j.dib.2021.107362,"Mihalache, Octavian Augustin",1,1,0
10.1016/j.dib.2021.107362,"Møretrø, Trond",2,2,0
10.1016/j.dib.2021.107362,"Borda, Daniela",3,3,0
10.1016/j.dib.2021.107362,"Dumitraşcu, Loredana",4,4,0
10.1016/j.dib.2021.107362,"Neagu, Corina",5,5,0
10.1016/j.dib.2021.107362,"Nguyen-The, Christophe",6,6,0
10.1016/j.dib.2021.107362,"Maître, Isabelle",7,7,0
10.1016/j.dib.2021.107362,"Didier, Pierrine",8,8,0
10.1016/j.dib.2021.107362,"Truninger, Monica",10,10,0
10.1016/j.dib.2021.107362,"Izsó, Tekla",11,11,0
10.1016/j.dib.2021.107362,"Kasza, Gyula",12,12,0
